Date(UTC),UnixTimeStamp,Value (Wei),Month,Year,ETH,Transactions Per Day,Average Gas In ETH,,,,,,,
1/10/20,1578614400,12318556369,January,2020,1.23186E-08,605095,0.007453897,,,,,,,
1/11/20,1578700800,11171702430,January,2020,1.11717E-08,549612,0.006140102,,,,,,,
1/12/20,1578787200,10928063165,January,2020,1.09281E-08,523951,0.00572577,,,,,,,
1/13/20,1578873600,11068867087,January,2020,1.10689E-08,565389,0.006258216,,,,,,,
1/14/20,1578960000,15755682033,January,2020,1.57557E-08,671748,0.010583848,,,,,,,
1/15/20,1579046400,11175554900,January,2020,1.11756E-08,698399,0.007804996,,,,,,,
1/16/20,1579132800,9897575973,January,2020,9.89758E-09,693649,0.006865444,,,,,,,
1/17/20,1579219200,10666145544,January,2020,1.06661E-08,676556,0.007216245,,,,,,,
1/18/20,1579305600,10821750721,January,2020,1.08218E-08,628211,0.006798343,,,,,,,
1/19/20,1579392000,10370811614,January,2020,1.03708E-08,615368,0.006381866,,,,,,,
1/20/20,1579478400,9628463648,January,2020,9.62846E-09,599266,0.005770011,,,,,,,
1/21/20,1579564800,9526614167,January,2020,9.52661E-09,558962,0.005325015,,,,,,,
1/22/20,1579651200,9941370322,January,2020,9.94137E-09,513767,0.005107548,,,,,,,
1/23/20,1579737600,8959850620,January,2020,8.95985E-09,552533,0.004950613,,,,,,,
1/24/20,1579824000,8301467582,January,2020,8.30147E-09,497135,0.00412695,,,,,,,
1/25/20,1579910400,7514852406,January,2020,7.51485E-09,435515,0.003272831,,,,,,,
1/26/20,1579996800,7320700832,January,2020,7.3207E-09,428839,0.003139402,,,,,,,
1/27/20,1580083200,8606813919,January,2020,8.60681E-09,476541,0.0041015,,,,,,,
1/28/20,1580169600,8449745457,January,2020,8.44975E-09,526284,0.004446966,,,,,,,
1/29/20,1580256000,8556877569,January,2020,8.55688E-09,551529,0.004719366,,,,,,,
1/30/20,1580342400,9069894645,January,2020,9.06989E-09,566052,0.005134032,,,,,,,
1/31/20,1580428800,8965856518,January,2020,8.96586E-09,583358,0.005230304,,,,,,,
2/1/20,1580515200,9214472279,February,2020,9.21447E-09,545761,0.0050289,,,,,,,
2/2/20,1580601600,9053826022,February,2020,9.05383E-09,530094,0.004799379,,,,,,,
2/3/20,1580688000,9835898300,February,2020,9.8359E-09,621191,0.006109972,,,,,,,
2/4/20,1580774400,11701932888,February,2020,1.17019E-08,524476,0.006137383,,,,,,,
2/5/20,1580860800,12407461484,February,2020,1.24075E-08,610780,0.007578229,,,,,,,
2/6/20,1580947200,12978312165,February,2020,1.29783E-08,606505,0.007871411,,,,,,,
2/7/20,1581033600,13091705996,February,2020,1.30917E-08,626252,0.008198707,,,,,,,
2/8/20,1581120000,11679918227,February,2020,1.16799E-08,661649,0.007728006,,,,,,,
2/9/20,1581206400,11228783936,February,2020,1.12288E-08,628631,0.007058762,,,,,,,
2/10/20,1581292800,11353255565,February,2020,1.13533E-08,668760,0.007592603,,,,,,,
2/11/20,1581379200,11193602823,February,2020,1.11936E-08,709280,0.007939399,,,,,,,
2/12/20,1581465600,12709993893,February,2020,1.271E-08,798162,0.010144634,,,,,,,
2/13/20,1581552000,13279071654,February,2020,1.32791E-08,764763,0.010155343,,,,,,,
2/14/20,1581638400,12617650524,February,2020,1.26177E-08,771827,0.009738643,,,,,,,
2/15/20,1581724800,13115693731,February,2020,1.31157E-08,699151,0.00916985,,,,,,,
2/16/20,1581811200,12554000920,February,2020,1.2554E-08,661490,0.008304346,,,,,,,
2/17/20,1581897600,11971133911,February,2020,1.19711E-08,695366,0.00832432,,,,,,,
2/18/20,1581984000,11188045875,February,2020,1.1188E-08,733983,0.008211835,,,,,,,
2/19/20,1582070400,12083070512,February,2020,1.20831E-08,695837,0.008407848,,,,,,,
2/20/20,1582156800,12008669668,February,2020,1.20087E-08,689600,0.008281179,,,,,,,
2/21/20,1582243200,9495219870,February,2020,9.49522E-09,670542,0.006366944,,,,,,,
2/22/20,1582329600,10362297210,February,2020,1.03623E-08,605859,0.006278091,,,,,,,
2/23/20,1582416000,12958605117,February,2020,1.29586E-08,606290,0.007856673,,,,,,,
2/24/20,1582502400,12107326473,February,2020,1.21073E-08,687702,0.008326233,,,,,,,
2/25/20,1582588800,11691532540,February,2020,1.16915E-08,670257,0.007836332,,,,,,,
2/26/20,1582675200,14289989019,February,2020,1.429E-08,704929,0.010073428,,,,,,,
2/27/20,1582761600,11864912418,February,2020,1.18649E-08,714482,0.008477266,,,,,,,
2/28/20,1582848000,11792525152,February,2020,1.17925E-08,688694,0.008121441,,,,,,,
2/29/20,1582934400,9999559185,February,2020,9.99956E-09,620465,0.006204376,,,,,,,
3/1/20,1583020800,10366775236,March,2020,1.03668E-08,628500,0.006515518,,,,,,,
3/2/20,1583107200,10060971157,March,2020,1.0061E-08,681477,0.00685632,,,,,,,
3/3/20,1583193600,10710921879,March,2020,1.07109E-08,661419,0.007084407,,,,,,,
3/4/20,1583280000,10913931285,March,2020,1.09139E-08,663966,0.007246479,,,,,,,
3/5/20,1583366400,11518999227,March,2020,1.1519E-08,720114,0.008294993,,,,,,,
3/6/20,1583452800,11201545592,March,2020,1.12015E-08,676799,0.007581195,,,,,,,
3/7/20,1583539200,10988477092,March,2020,1.09885E-08,630992,0.006933641,,,,,,,
3/8/20,1583625600,13029367486,March,2020,1.30294E-08,662565,0.008632803,,,,,,,
3/9/20,1583712000,14200494445,March,2020,1.42005E-08,784085,0.011134395,,,,,,,
3/10/20,1583798400,11528169360,March,2020,1.15282E-08,760588,0.008768187,,,,,,,
3/11/20,1583884800,12884305108,March,2020,1.28843E-08,713065,0.009187347,,,,,,,
3/12/20,1583971200,77903244661,March,2020,7.79032E-08,760781,0.059267308,,,,,,,
3/13/20,1584057600,84761822515,March,2020,8.47618E-08,847947,0.071873533,,,,,,,
3/14/20,1584144000,16662648149,March,2020,1.66626E-08,681830,0.011361093,,,,,,,
3/15/20,1584230400,14364979897,March,2020,1.4365E-08,657653,0.009447172,,,,,,,
3/16/20,1584316800,29714620709,March,2020,2.97146E-08,784094,0.023299056,,,,,,,
3/17/20,1584403200,18731740624,March,2020,1.87317E-08,763100,0.014294191,,,,,,,
3/18/20,1584489600,15707758551,March,2020,1.57078E-08,768437,0.012070423,,,,,,,
3/19/20,1584576000,18322233968,March,2020,1.83222E-08,864017,0.015830722,,,,,,,
3/20/20,1584662400,16360326781,March,2020,1.63603E-08,822158,0.013450774,,,,,,,
3/21/20,1584748800,12414614632,March,2020,1.24146E-08,857503,0.010645569,,,,,,,
3/22/20,1584835200,12942212470,March,2020,1.29422E-08,746195,0.009657414,,,,,,,
3/23/20,1584921600,14465400762,March,2020,1.44654E-08,801238,0.011590229,,,,,,,
3/24/20,1585008000,13687447647,March,2020,1.36874E-08,791900,0.01083909,,,,,,,
3/25/20,1585094400,13756761814,March,2020,1.37568E-08,765389,0.010529274,,,,,,,
3/26/20,1585180800,13022719834,March,2020,1.30227E-08,772649,0.010061991,,,,,,,
3/27/20,1585267200,12546794673,March,2020,1.25468E-08,748776,0.009394739,,,,,,,
3/28/20,1585353600,11413783523,March,2020,1.14138E-08,667726,0.00762128,,,,,,,
3/29/20,1585440000,11020301161,March,2020,1.10203E-08,607984,0.006700167,,,,,,,
3/30/20,1585526400,11884805218,March,2020,1.18848E-08,724004,0.008604647,,,,,,,
3/31/20,1585612800,13067204139,March,2020,1.30672E-08,731749,0.009561914,,,,,,,
4/1/20,1585699200,12158641023,April,2020,1.21586E-08,683007,0.008304437,,,,,,,
4/2/20,1585785600,13091171982,April,2020,1.30912E-08,720554,0.009432896,,,,,,,
4/3/20,1585872000,12546736213,April,2020,1.25467E-08,722688,0.009067376,,,,,,,
4/4/20,1585958400,10643758163,April,2020,1.06438E-08,625952,0.006662482,,,,,,,
4/5/20,1586044800,10421896817,April,2020,1.04219E-08,614001,0.006399055,,,,,,,
4/6/20,1586131200,14386395350,April,2020,1.43864E-08,771300,0.011096227,,,,,,,
4/7/20,1586217600,13013528020,April,2020,1.30135E-08,783472,0.010195735,,,,,,,
4/8/20,1586304000,11576580760,April,2020,1.15766E-08,830223,0.009611144,,,,,,,
4/9/20,1586390400,12277136032,April,2020,1.22771E-08,727502,0.008931641,,,,,,,
4/10/20,1586476800,12269003782,April,2020,1.2269E-08,745643,0.009148297,,,,,,,
4/11/20,1586563200,11327484697,April,2020,1.13275E-08,680523,0.007708614,,,,,,,
4/12/20,1586649600,9800432922,April,2020,9.80043E-09,678530,0.006649888,,,,,,,
4/13/20,1586736000,11939777888,April,2020,1.19398E-08,744306,0.008886848,,,,,,,
4/14/20,1586822400,12300384022,April,2020,1.23004E-08,813972,0.010012168,,,,,,,
4/15/20,1586908800,11635342378,April,2020,1.16353E-08,792152,0.00921696,,,,,,,
4/16/20,1586995200,15064682211,April,2020,1.50647E-08,790334,0.011906131,,,,,,,
4/17/20,1587081600,12248271015,April,2020,1.22483E-08,785639,0.009622719,,,,,,,
4/18/20,1587168000,12700922618,April,2020,1.27009E-08,783111,0.009946232,,,,,,,
4/19/20,1587254400,12031541144,April,2020,1.20315E-08,741675,0.008923493,,,,,,,
4/20/20,1587340800,13770276031,April,2020,1.37703E-08,828885,0.011413975,,,,,,,
4/21/20,1587427200,13970900436,April,2020,1.39709E-08,812963,0.011357825,,,,,,,
4/22/20,1587513600,14191692798,April,2020,1.41917E-08,790519,0.011218803,,,,,,,
4/23/20,1587600000,14371184956,April,2020,1.43712E-08,826397,0.011876304,,,,,,,
4/24/20,1587686400,13771090303,April,2020,1.37711E-08,846807,0.011661456,,,,,,,
4/25/20,1587772800,12538831783,April,2020,1.25388E-08,792299,0.009934504,,,,,,,
4/26/20,1587859200,13439926391,April,2020,1.34399E-08,801949,0.010778136,,,,,,,
4/27/20,1587945600,13918385493,April,2020,1.39184E-08,841193,0.011708048,,,,,,,
4/28/20,1588032000,13052985766,April,2020,1.3053E-08,838453,0.010944315,,,,,,,
4/29/20,1588118400,18452757606,April,2020,1.84528E-08,897881,0.01656838,,,,,,,
4/30/20,1588204800,23829583393,April,2020,2.38296E-08,899459,0.021433733,,,,,,,
5/1/20,1588291200,13888475283,May,2020,1.38885E-08,827138,0.011487686,,,,,,,
5/2/20,1588377600,11389301751,May,2020,1.13893E-08,765990,0.008724091,,,,,,,
5/3/20,1588464000,12521236484,May,2020,1.25212E-08,789689,0.009887883,,,,,,,
5/4/20,1588550400,14983023765,May,2020,1.4983E-08,774035,0.011597385,,,,,,,
5/5/20,1588636800,15502345363,May,2020,1.55023E-08,785518,0.012177371,,,,,,,
5/6/20,1588723200,17933308369,May,2020,1.79333E-08,833506,0.01494752,,,,,,,
5/7/20,1588809600,20866831524,May,2020,2.08668E-08,877129,0.018302903,,,,,,,
5/8/20,1588896000,20580766613,May,2020,2.05808E-08,887756,0.018270699,,,,,,,
5/9/20,1588982400,17823163632,May,2020,1.78232E-08,894382,0.015940717,,,,,,,
5/10/20,1589068800,30507432603,May,2020,3.05074E-08,879153,0.026820701,,,,,,,
5/11/20,1589155200,24022502727,May,2020,2.40225E-08,887554,0.021321268,,,,,,,
5/12/20,1589241600,27066815386,May,2020,2.70668E-08,880678,0.023837149,,,,,,,
5/13/20,1589328000,32980999573,May,2020,3.2981E-08,856962,0.028263463,,,,,,,
5/14/20,1589414400,41116263713,May,2020,4.11163E-08,820300,0.033727671,,,,,,,
5/15/20,1589500800,32000157331,May,2020,3.20002E-08,888691,0.028438252,,,,,,,
5/16/20,1589587200,25477191550,May,2020,2.54772E-08,875030,0.022293307,,,,,,,
5/17/20,1589673600,27103939904,May,2020,2.71039E-08,808464,0.02191256,,,,,,,
5/18/20,1589760000,36508693750,May,2020,3.65087E-08,857645,0.031311499,,,,,,,
5/19/20,1589846400,33240461791,May,2020,3.32405E-08,848038,0.028189175,,,,,,,
5/20/20,1589932800,36510632877,May,2020,3.65106E-08,855377,0.031230356,,,,,,,
5/21/20,1590019200,48851382307,May,2020,4.88514E-08,867704,0.04238854,,,,,,,
5/22/20,1590105600,35001330711,May,2020,3.50013E-08,916282,0.032071089,,,,,,,
5/23/20,1590192000,22171704727,May,2020,2.21717E-08,868425,0.019254463,,,,,,,
5/24/20,1590278400,29040279475,May,2020,2.90403E-08,825755,0.023980156,,,,,,,
5/25/20,1590364800,38094676834,May,2020,3.80947E-08,875607,0.033355966,,,,,,,
5/26/20,1590451200,37860437126,May,2020,3.78604E-08,916975,0.034717074,,,,,,,
5/27/20,1590537600,42827563449,May,2020,4.28276E-08,896217,0.03838279,,,,,,,
5/28/20,1590624000,39750197752,May,2020,3.97502E-08,907265,0.036063963,,,,,,,
5/29/20,1590710400,34983980235,May,2020,3.4984E-08,949269,0.033209208,,,,,,,
5/30/20,1590796800,33659377964,May,2020,3.36594E-08,881950,0.029685888,,,,,,,
5/31/20,1590883200,28385719806,May,2020,2.83857E-08,850103,0.024130786,,,,,,,
6/1/20,1590969600,32379485381,June,2020,3.23795E-08,929874,0.030108842,,,,,,,
6/2/20,1591056000,36613726636,June,2020,3.66137E-08,980902,0.035914478,,,,,,,
6/3/20,1591142400,29769950061,June,2020,2.977E-08,898364,0.026744251,,,,,,,
6/4/20,1591228800,31888384257,June,2020,3.18884E-08,930407,0.029669176,,,,,,,
6/5/20,1591315200,32258089816,June,2020,3.22581E-08,901995,0.029096636,,,,,,,
6/6/20,1591401600,38721024282,June,2020,3.8721E-08,946196,0.036637678,,,,,,,
6/7/20,1591488000,40787069912,June,2020,4.07871E-08,943786,0.038494266,,,,,,,
6/8/20,1591574400,41524824461,June,2020,4.15248E-08,966206,0.040121535,,,,,,,
6/9/20,1591660800,37266087486,June,2020,3.72661E-08,923075,0.034399394,,,,,,,
6/10/20,1591747200,5.81876E+11,June,2020,5.81876E-07,939890,0.546899807,,,,,,,
6/11/20,1591833600,7.09708E+11,June,2020,7.09708E-07,925331,0.656715216,,,,,,,
6/12/20,1591920000,35616566860,June,2020,3.56166E-08,889318,0.031674454,,,,,,,
6/13/20,1592006400,29377910098,June,2020,2.93779E-08,833267,0.024479643,,,,,,,
6/14/20,1592092800,24230716812,June,2020,2.42307E-08,785017,0.019021525,,,,,,,
6/15/20,1592179200,43250992524,June,2020,4.3251E-08,912281,0.039457059,,,,,,,
6/16/20,1592265600,40533137609,June,2020,4.05331E-08,904928,0.036679571,,,,,,,
6/17/20,1592352000,42028712404,June,2020,4.20287E-08,879736,0.036974171,,,,,,,
6/18/20,1592438400,38424496007,June,2020,3.84245E-08,913845,0.035114034,,,,,,,
6/19/20,1592524800,39365512466,June,2020,3.93655E-08,945942,0.037237492,,,,,,,
6/20/20,1592611200,29553002666,June,2020,2.9553E-08,941415,0.02782164,,,,,,,
6/21/20,1592697600,29937373565,June,2020,2.99374E-08,987058,0.029549924,,,,,,,
6/22/20,1592784000,41302954545,June,2020,4.1303E-08,1092083,0.045106255,,,,,,,
6/23/20,1592870400,45491287860,June,2020,4.54913E-08,1119442,0.050924858,,,,,,,
6/24/20,1592956800,46589720161,June,2020,4.65897E-08,1070862,0.049891161,,,,,,,
6/25/20,1593043200,42575132701,June,2020,4.25751E-08,1041742,0.044352304,,,,,,,
6/26/20,1593129600,38176707953,June,2020,3.81767E-08,1017505,0.038844991,,,,,,,
6/27/20,1593216000,36769845271,June,2020,3.67698E-08,1017138,0.037400007,,,,,,,
6/28/20,1593302400,35078209646,June,2020,3.50782E-08,997731,0.034998617,,,,,,,
6/29/20,1593388800,39552762105,June,2020,3.95528E-08,1056189,0.041775192,,,,,,,
6/30/20,1593475200,52294541588,June,2020,5.22945E-08,1111318,0.058115865,,,,,,,
7/1/20,1593561600,47358992980,July,2020,4.7359E-08,1044438,0.049463532,,,,,,,
7/2/20,1593648000,42603951322,July,2020,4.2604E-08,1039119,0.044270575,,,,,,,
7/3/20,1593734400,44742407160,July,2020,4.47424E-08,1022098,0.045731125,,,,,,,
7/4/20,1593820800,33268484751,July,2020,3.32685E-08,946287,0.031481535,,,,,,,
7/5/20,1593907200,31655035139,July,2020,3.1655E-08,880075,0.027858805,,,,,,,
7/6/20,1593993600,40437764877,July,2020,4.04378E-08,1020012,0.041247005,,,,,,,
7/7/20,1594080000,40907231924,July,2020,4.09072E-08,1064506,0.043545994,,,,,,,
7/8/20,1594166400,52093643866,July,2020,5.20936E-08,1092210,0.056897199,,,,,,,
7/9/20,1594252800,47477907527,July,2020,4.74779E-08,1070343,0.050817646,,,,,,,
7/10/20,1594339200,38637254876,July,2020,3.86373E-08,1034806,0.039982063,,,,,,,
7/11/20,1594425600,33735159452,July,2020,3.37352E-08,982930,0.0331593,,,,,,,
7/12/20,1594512000,32085351933,July,2020,3.20854E-08,997960,0.032019898,,,,,,,
7/13/20,1594598400,50960828747,July,2020,5.09608E-08,1151834,0.058698415,,,,,,,
7/14/20,1594684800,44351239353,July,2020,4.43512E-08,1098661,0.048726977,,,,,,,
7/15/20,1594771200,51587477037,July,2020,5.15875E-08,1111360,0.057332258,,,,,,,
7/16/20,1594857600,55735259161,July,2020,5.57353E-08,1068620,0.059559813,,,,,,,
7/17/20,1594944000,58219936374,July,2020,5.82199E-08,1078101,0.062766972,,,,,,,
7/18/20,1595030400,50656559485,July,2020,5.06566E-08,1071509,0.054278959,,,,,,,
7/19/20,1595116800,54609003475,July,2020,5.4609E-08,1082448,0.059111407,,,,,,,
7/20/20,1595203200,70536742504,July,2020,7.05367E-08,1143700,0.080672872,,,,,,,
7/21/20,1595289600,75884344678,July,2020,7.58843E-08,1120095,0.084997675,,,,,,,
7/22/20,1595376000,72342074874,July,2020,7.23421E-08,1138040,0.082328175,,,,,,,
7/23/20,1595462400,81533077820,July,2020,8.15331E-08,1147143,0.093530099,,,,,,,
7/24/20,1595548800,76416250014,July,2020,7.64163E-08,1146282,0.087594572,,,,,,,
7/25/20,1595635200,82224184318,July,2020,8.22242E-08,1175506,0.096655022,,,,,,,
7/26/20,1595721600,72868554221,July,2020,7.28686E-08,1137893,0.082916618,,,,,,,
7/27/20,1595808000,96651241529,July,2020,9.66512E-08,1261456,0.121921289,,,,,,,
7/28/20,1595894400,71667637214,July,2020,7.16676E-08,1222353,0.087603151,,,,,,,
7/29/20,1595980800,74335028131,July,2020,7.4335E-08,1163851,0.086514897,,,,,,,
7/30/20,1596067200,71596140466,July,2020,7.15961E-08,1164479,0.083372202,,,,,,,
7/31/20,1596153600,78904447180,July,2020,7.89044E-08,1218838,0.096171739,,,,,,,
8/1/20,1596240000,63846952921,August,2020,6.3847E-08,1171566,0.074800919,,,,,,,
8/2/20,1596326400,79704212228,August,2020,7.97042E-08,1125886,0.089737857,,,,,,,
8/3/20,1596412800,69980285209,August,2020,6.99803E-08,1176793,0.08235231,,,,,,,
8/4/20,1596499200,59805862058,August,2020,5.98059E-08,1164208,0.069626463,,,,,,,
8/5/20,1596585600,55170121710,August,2020,5.51701E-08,1182699,0.065249648,,,,,,,
8/6/20,1596672000,60216328698,August,2020,6.02163E-08,1215885,0.073216131,,,,,,,
8/7/20,1596758400,75118872696,August,2020,7.51189E-08,1249695,0.09387568,,,,,,,
8/8/20,1596844800,68308662136,August,2020,6.83087E-08,1182406,0.080768572,,,,,,,
8/9/20,1596931200,77549796325,August,2020,7.75498E-08,1229151,0.09532041,,,,,,,
8/10/20,1597017600,1.18331E+11,August,2020,1.18331E-07,1289980,0.152644303,,,,,,,
8/11/20,1597104000,1.30226E+11,August,2020,1.30226E-07,1254244,0.163335577,,,,,,,
8/12/20,1597190400,2.23687E+11,August,2020,2.23687E-07,1229214,0.274959649,,,,,,,
8/13/20,1597276800,2.63647E+11,August,2020,2.63647E-07,1209139,0.318785965,,,,,,,
8/14/20,1597363200,2.14594E+11,August,2020,2.14594E-07,1201546,0.257844529,,,,,,,
8/15/20,1597449600,1.2128E+11,August,2020,1.2128E-07,1107833,0.13435797,,,,,,,
8/16/20,1597536000,1.03406E+11,August,2020,1.03406E-07,1152369,0.119161747,,,,,,,
8/17/20,1597622400,1.15609E+11,August,2020,1.15609E-07,1181976,0.136647305,,,,,,,
8/18/20,1597708800,1.32627E+11,August,2020,1.32627E-07,1229256,0.163032487,,,,,,,
8/19/20,1597795200,1.38374E+11,August,2020,1.38374E-07,1216891,0.168386661,,,,,,,
8/20/20,1597881600,1.1649E+11,August,2020,1.1649E-07,1182994,0.137806669,,,,,,,
8/21/20,1597968000,1.61842E+11,August,2020,1.61842E-07,1256752,0.203395693,,,,,,,
8/22/20,1598054400,1.07429E+11,August,2020,1.07429E-07,1102479,0.118438364,,,,,,,
8/23/20,1598140800,86163918808,August,2020,8.61639E-08,1122524,0.096721067,,,,,,,
8/24/20,1598227200,98937713405,August,2020,9.89377E-08,1162182,0.11498363,,,,,,,
8/25/20,1598313600,1.10741E+11,August,2020,1.10741E-07,1138199,0.126045532,,,,,,,
8/26/20,1598400000,93103481649,August,2020,9.31035E-08,1166218,0.108578956,,,,,,,
8/27/20,1598486400,97826615038,August,2020,9.78266E-08,1136576,0.111187383,,,,,,,
8/28/20,1598572800,93087752585,August,2020,9.30878E-08,1131912,0.105367144,,,,,,,
8/29/20,1598659200,1.02908E+11,August,2020,1.02908E-07,1130992,0.116388076,,,,,,,
8/30/20,1598745600,2.11899E+11,August,2020,2.11899E-07,1142415,0.242076784,,,,,,,
8/31/20,1598832000,2.36124E+11,August,2020,2.36124E-07,1235856,0.291815704,,,,,,,
9/1/20,1598918400,4.45945E+11,September,2020,4.45945E-07,1245701,0.555513962,,,,,,,
9/2/20,1599004800,4.80096E+11,September,2020,4.80096E-07,1181212,0.567095515,,,,,,,
9/3/20,1599091200,3.91331E+11,September,2020,3.91331E-07,1149636,0.449888049,,,,,,,
9/4/20,1599177600,2.32291E+11,September,2020,2.32291E-07,1141207,0.265091881,,,,,,,
9/5/20,1599264000,2.76608E+11,September,2020,2.76608E-07,1040906,0.287923202,,,,,,,
9/6/20,1599350400,1.29483E+11,September,2020,1.29483E-07,1026667,0.132935971,,,,,,,
9/7/20,1599436800,1.12638E+11,September,2020,1.12638E-07,1051480,0.118437046,,,,,,,
9/8/20,1599523200,1.03775E+11,September,2020,1.03775E-07,1026700,0.106545789,,,,,,,
9/9/20,1599609600,1.2049E+11,September,2020,1.2049E-07,1052603,0.126828404,,,,,,,
9/10/20,1599696000,1.79315E+11,September,2020,1.79315E-07,1120964,0.201005641,,,,,,,
